Date,Hour,Month,Month_Name,Week,DayOfWeek,Total_Imp,Total_Exp,Total_Flow,Net_Export,Ontario_Demand,Market_Demand
2025-09-30,23,9,Sep,40,Tuesday,31,2024,1938,1993,14291,16260
2025-09-30,24,9,Sep,40,Tuesday,77,2406,2258,2329,13517,15859
2025-10-01,1,10,Oct,40,Wednesday,77,2723,2596,2646,12970,15600
2025-10-01,2,10,Oct,40,Wednesday,77,2619,2599,2542,12663,15200
2025-10-01,3,10,Oct,40,Wednesday,77,2914,2800,2837,12412,15239
2025-10-01,4,10,Oct,40,Wednesday,77,3016,2970,2939,12491,15425
2025-10-01,5,10,Oct,40,Wednesday,77,3229,3192,3152,12886,16011
2025-10-01,6,10,Oct,40,Wednesday,192,2978,2863,2786,14139,16998
2025-10-01,7,10,Oct,40,Wednesday,69,2297,2351,2228,15258,17461
2025-10-01,8,10,Oct,40,Wednesday,69,1928,1761,1859,15207,17042
2025-10-01,9,10,Oct,40,Wednesday,9,1567,1638,1558,15110,16608
2025-10-01,10,10,Oct,40,Wednesday,9,1733,1736,1724,14565,16228
2025-10-01,11,10,Oct,40,Wednesday,9,1911,1829,1902,14658,16492
2025-10-01,12,10,Oct,40,Wednesday,9,1882,1924,1873,14812,16622
2025-10-01,13,10,Oct,40,Wednesday,9,1931,1989,1922,14951,16802
2025-10-01,14,10,Oct,40,Wednesday,44,1862,1907,1818,15047,16832
2025-10-01,15,10,Oct,40,Wednesday,136,1816,1754,1680,15331,17065
2025-10-01,16,10,Oct,40,Wednesday,84,1633,1594,1549,15891,17449
2025-10-01,17,10,Oct,40,Wednesday,219,1521,1352,1302,16562,18044
2025-10-01,18,10,Oct,40,Wednesday,1030,2223,1268,1193,16692,18822
2025-10-01,19,10,Oct,40,Wednesday,929,1705,868,776,16697,18290
2025-10-01,20,10,Oct,40,Wednesday,259,1102,839,843,16414,17439
2025-10-01,21,10,Oct,40,Wednesday,44,1268,1330,1224,15866,17082
2025-10-01,22,10,Oct,40,Wednesday,9,1787,1765,1778,14655,16386
2025-10-01,23,10,Oct,40,Wednesday,9,2277,2234,2268,13746,15966
2025-10-01,24,10,Oct,40,Wednesday,78,2818,2701,2740,12996,15729
2025-10-02,1,10,Oct,40,Thursday,77,2735,2678,2658,12641,15296
2025-10-02,2,10,Oct,40,Thursday,77,2809,2738,2732,12406,15140
2025-10-02,3,10,Oct,40,Thursday,77,3099,3026,3022,12422,15435
2025-10-02,4,10,Oct,40,Thursday,77,2930,3009,2853,12528,15369
2025-10-02,5,10,Oct,40,Thursday,77,2720,2676,2643,12811,15449
2025-10-02,6,10,Oct,40,Thursday,327,2930,2679,2603,14183,16994
2025-10-02,7,10,Oct,40,Thursday,9,2234,2321,2225,15352,17488
2025-10-02,8,10,Oct,40,Thursday,9,1705,1767,1696,15352,16983
2025-10-02,9,10,Oct,40,Thursday,9,1556,1495,1547,15180,16659
2025-10-02,10,10,Oct,40,Thursday,9,1279,1422,1270,15040,16248
2025-10-02,11,10,Oct,40,Thursday,79,1238,1149,1159,14659,15832
2025-10-02,12,10,Oct,40,Thursday,89,1300,1234,1211,14898,16137
2025-10-02,13,10,Oct,40,Thursday,89,1468,1510,1379,15223,16627
2025-10-02,14,10,Oct,40,Thursday,389,3133,1532,2744,15349,16757
2025-10-02,15,10,Oct,40,Thursday,245,1569,1313,1324,15588,16959
2025-10-02,16,10,Oct,40,Thursday,116,1262,1109,1146,16161,17372
2025-10-02,17,10,Oct,40,Thursday,392,1157,904,765,16971,18133
2025-10-02,18,10,Oct,40,Thursday,1056,2404,1486,1348,16997,19330
2025-10-02,19,10,Oct,40,Thursday,893,1922,1050,1029,16979,18801
2025-10-02,20,10,Oct,40,Thursday,359,1320,1051,961,16629,17878
2025-10-02,21,10,Oct,40,Thursday,102,1468,1353,1366,15865,17268
2025-10-02,22,10,Oct,40,Thursday,103,1567,1407,1464,15017,16516
2025-10-02,23,10,Oct,40,Thursday,75,1688,1543,1613,14022,15647
2025-10-02,24,10,Oct,40,Thursday,77,1979,1855,1902,13367,15275
2025-10-03,1,10,Oct,40,Friday,77,2048,1942,1971,12914,14895
2025-10-03,2,10,Oct,40,Friday,77,2096,1992,2019,12697,14710
2025-10-03,3,10,Oct,40,Friday,77,1785,1840,1708,12778,14492
2025-10-03,4,10,Oct,40,Friday,77,1751,1774,1674,12638,14321
2025-10-03,5,10,Oct,40,Friday,77,1716,1651,1639,13153,14840
2025-10-03,6,10,Oct,40,Friday,316,2619,2287,2303,14372,16891
2025-10-03,7,10,Oct,40,Friday,244,1928,1765,1684,15364,17207
2025-10-03,8,10,Oct,40,Friday,180,1412,1324,1232,15528,16856
2025-10-03,9,10,Oct,40,Friday,9,839,840,830,15284,16083
2025-10-03,10,10,Oct,40,Friday,34,1385,1339,1351,15389,16707
2025-10-03,11,10,Oct,40,Friday,34,1255,1263,1221,15357,16543
2025-10-03,12,10,Oct,40,Friday,247,1041,845,794,15605,16594
2025-10-03,13,10,Oct,40,Friday,493,1308,916,815,15832,17078
2025-10-03,14,10,Oct,40,Friday,907,1525,760,618,16093,17544
2025-10-03,15,10,Oct,40,Friday,838,1647,816,809,16343,17897
2025-10-03,16,10,Oct,40,Friday,654,1250,632,596,17080,18245
2025-10-03,17,10,Oct,40,Friday,600,1055,452,455,17657,18661
2025-10-03,18,10,Oct,40,Friday,959,1739,1079,780,17882,19543
2025-10-03,19,10,Oct,40,Friday,817,1648,857,831,17264,18822
2025-10-03,20,10,Oct,40,Friday,678,1342,634,664,16871,18152
2025-10-03,21,10,Oct,40,Friday,283,1603,1296,1320,16350,17879
2025-10-03,22,10,Oct,40,Friday,9,1675,1604,1666,15338,16937
2025-10-03,23,10,Oct,40,Friday,9,1868,1829,1859,14429,16210
2025-10-03,24,10,Oct,40,Friday,77,1738,1724,1661,13523,15177
2025-10-04,1,10,Oct,40,Saturday,77,1772,1696,1695,13029,14716
2025-10-04,2,10,Oct,40,Saturday,77,1685,1694,1608,12793,14400
2025-10-04,3,10,Oct,40,Saturday,77,1773,1757,1696,12600,14291
2025-10-04,4,10,Oct,40,Saturday,77,1903,1890,1826,12599,14427
2025-10-04,5,10,Oct,40,Saturday,77,2032,1955,1955,12688,14636
2025-10-04,6,10,Oct,40,Saturday,77,2018,2065,1941,13240,15170
2025-10-04,7,10,Oct,40,Saturday,9,1883,1920,1874,13646,15428
2025-10-04,8,10,Oct,40,Saturday,9,1378,1354,1369,14248,15539
2025-10-04,9,10,Oct,40,Saturday,9,991,876,982,14656,15574
2025-10-04,10,10,Oct,40,Saturday,9,1025,1094,1016,15219,16163
2025-10-04,11,10,Oct,40,Saturday,69,947,914,878,15386,16254
2025-10-04,12,10,Oct,40,Saturday,204,1068,907,864,16058,17037
2025-10-04,13,10,Oct,40,Saturday,443,970,636,527,16377,17266
2025-10-04,14,10,Oct,40,Saturday,604,1005,382,401,16733,17654
2025-10-04,15,10,Oct,40,Saturday,614,988,380,374,17330,18234
2025-10-04,16,10,Oct,40,Saturday,674,979,337,305,17941,18845
2025-10-04,17,10,Oct,40,Saturday,1116,1215,196,99,18555,19689
2025-10-04,18,10,Oct,40,Saturday,1357,1296,309,-61,18252,19460
2025-10-04,19,10,Oct,40,Saturday,1331,1247,22,-84,17561,18717
2025-10-04,20,10,Oct,40,Saturday,631,1300,678,669,16956,18172
2025-10-04,21,10,Oct,40,Saturday,259,1641,1392,1382,16133,17694
2025-10-04,22,10,Oct,40,Saturday,34,2103,2057,2069,15337,17352
2025-10-04,23,10,Oct,40,Saturday,59,2339,2241,2280,14298,16553
2025-10-04,24,10,Oct,40,Saturday,127,2574,2400,2447,13472,15952
2025-10-05,1,10,Oct,40,Sunday,83,2692,2505,2609,13084,15687
2025-10-05,2,10,Oct,40,Sunday,137,2981,2872,2844,12848,15729
2025-10-05,3,10,Oct,40,Sunday,46,3208,3170,3162,12556,15644
2025-10-05,4,10,Oct,40,Sunday,77,3109,3107,3032,12531,15521
2025-10-05,5,10,Oct,40,Sunday,229,2933,2765,2704,12472,15260
2025-10-05,6,10,Oct,40,Sunday,99,2308,2260,2209,12865,15052
2025-10-05,7,10,Oct,40,Sunday,105,2230,2191,2125,13376,15458
2025-10-05,8,10,Oct,40,Sunday,92,1526,1486,1434,13856,15221
2025-10-05,9,10,Oct,40,Sunday,9,923,799,914,14447,15232
2025-10-05,10,10,Oct,40,Sunday,9,875,950,866,15204,15936
2025-10-05,11,10,Oct,40,Sunday,27,945,1038,918,15815,16617
2025-10-05,12,10,Oct,40,Sunday,202,1097,931,895,16430,17366
2025-10-05,13,10,Oct,40,Sunday,324,1178,921,854,17092,18093
2025-10-05,14,10,Oct,40,Sunday,476,987,534,511,17502,18325
2025-10-05,15,10,Oct,40,Sunday,749,1078,432,329,18065,18969
2025-10-05,16,10,Oct,40,Sunday,1070,1020,85,-50,18847,19698
2025-10-05,17,10,Oct,40,Sunday,979,748,-60,-231,19380,19981
2025-10-05,18,10,Oct,40,Sunday,413,921,637,508,19079,19868
2025-10-05,19,10,Oct,40,Sunday,617,1536,1015,919,18553,19937
2025-10-05,20,10,Oct,40,Sunday,490,2038,1153,1548,17925,19378
2025-10-05,21,10,Oct,40,Sunday,484,2061,1645,1577,17065,18973
2025-10-05,22,10,Oct,40,Sunday,329,2276,1999,1947,15847,17979
2025-10-05,23,10,Oct,40,Sunday,239,2886,2662,2647,14999,17731
2025-10-05,24,10,Oct,40,Sunday,172,3319,2954,3147,14115,16992
2025-10-06,1,10,Oct,41,Monday,171,3024,2843,2853,13353,16213
2025-10-06,2,10,Oct,41,Monday,221,3251,2910,3030,13209,16271
2025-10-06,3,10,Oct,41,Monday,221,2873,2733,2652,13113,15823
2025-10-06,4,10,Oct,41,Monday,171,3050,2858,2879,13152,16019
2025-10-06,5,10,Oct,41,Monday,85,2614,2655,2529,13660,16104
2025-10-06,6,10,Oct,41,Monday,85,2431,2374,2346,14856,17144
2025-10-06,7,10,Oct,41,Monday,61,2732,2804,2671,16082,18644
2025-10-06,8,10,Oct,41,Monday,81,2139,2128,2058,16104,18100
2025-10-06,9,10,Oct,41,Monday,253,2036,1647,1783,16314,18208
2025-10-06,10,10,Oct,41,Monday,172,1988,1932,1816,16911,18751
2025-10-06,11,10,Oct,41,Monday,480,1801,1392,1321,17122,18781
2025-10-06,12,10,Oct,41,Monday,809,1786,1071,977,17593,19241
2025-10-06,13,10,Oct,41,Monday,543,1799,1251,1256,18223,19862
2025-10-06,14,10,Oct,41,Monday,462,1413,1013,951,18567,19863
2025-10-06,15,10,Oct,41,Monday,405,965,554,560,18990,19888
2025-10-06,16,10,Oct,41,Monday,465,1034,507,569,19670,20637
2025-10-06,17,10,Oct,41,Monday,632,1053,428,421,20335,21332
2025-10-06,18,10,Oct,41,Monday,561,1396,954,835,20089,21425
2025-10-06,19,10,Oct,41,Monday,615,1638,1081,1023,19614,21163
2025-10-06,20,10,Oct,41,Monday,402,1868,1557,1466,18981,20733
2025-10-06,21,10,Oct,41,Monday,554,2083,1581,1529,18021,19970
2025-10-06,22,10,Oct,41,Monday,305,2432,2156,2127,17061,19364
2025-10-06,23,10,Oct,41,Monday,181,2921,2803,2740,15905,18680
2025-10-06,24,10,Oct,41,Monday,85,3224,3233,3139,14831,17879
2025-10-07,1,10,Oct,41,Tuesday,85,2924,2900,2839,14112,16863
2025-10-07,2,10,Oct,41,Tuesday,85,2714,2659,2629,13894,16442
2025-10-07,3,10,Oct,41,Tuesday,85,2702,2713,2617,13687,16225
2025-10-07,4,10,Oct,41,Tuesday,145,2950,2898,2805,13829,16617
2025-10-07,5,10,Oct,41,Tuesday,140,3190,3027,3050,14423,17418
2025-10-07,6,10,Oct,41,Tuesday,345,2708,2445,2363,15750,18276
2025-10-07,7,10,Oct,41,Tuesday,469,2448,2029,1979,17101,19355
2025-10-07,8,10,Oct,41,Tuesday,279,1671,1499,1392,17378,18878
2025-10-07,9,10,Oct,41,Tuesday,460,1378,1038,918,17638,18851
2025-10-07,10,10,Oct,41,Tuesday,480,1168,759,688,17790,18792
2025-10-07,11,10,Oct,41,Tuesday,304,1010,677,706,17918,18777
2025-10-07,12,10,Oct,41,Tuesday,462,982,556,520,17994,18853
2025-10-07,13,10,Oct,41,Tuesday,734,1380,760,646,18041,19269
2025-10-07,14,10,Oct,41,Tuesday,921,1826,991,905,17857,19004
2025-10-07,15,10,Oct,41,Tuesday,432,1512,1119,1080,17419,18772
2025-10-07,16,10,Oct,41,Tuesday,282,1585,1209,1303,17447,18869
2025-10-07,17,10,Oct,41,Tuesday,530,1817,1440,1287,17774,19453
2025-10-07,18,10,Oct,41,Tuesday,809,2384,1690,1575,17572,19812
2025-10-07,19,10,Oct,41,Tuesday,721,2779,2146,2058,17686,20288
2025-10-07,20,10,Oct,41,Tuesday,310,2661,2410,2351,17280,19755
2025-10-07,21,10,Oct,41,Tuesday,54,2393,2502,2339,16381,18612
2025-10-07,22,10,Oct,41,Tuesday,9,2828,2833,2819,15362,18004
2025-10-07,23,10,Oct,41,Tuesday,170,2699,2594,2529,14632,17163
2025-10-07,24,10,Oct,41,Tuesday,85,2969,3005,2884,13964,16748
2025-10-08,1,10,Oct,41,Wednesday,170,2856,2829,2686,13452,16139
2025-10-08,2,10,Oct,41,Wednesday,170,3058,3002,2888,13107,15964
2025-10-08,3,10,Oct,41,Wednesday,85,2554,2599,2469,12761,15152
2025-10-08,4,10,Oct,41,Wednesday,90,2880,2945,2790,12933,15632
2025-10-08,5,10,Oct,41,Wednesday,238,2808,2665,2570,13147,15776
2025-10-08,6,10,Oct,41,Wednesday,424,2710,2285,2286,14220,16751
2025-10-08,7,10,Oct,41,Wednesday,252,2518,2459,2266,15461,17808
2025-10-08,8,10,Oct,41,Wednesday,359,2210,1868,1851,15358,17426
2025-10-08,9,10,Oct,41,Wednesday,479,2454,2120,1975,15103,17422
2025-10-08,10,10,Oct,41,Wednesday,382,2635,2253,2253,14594,17095
2025-10-08,11,10,Oct,41,Wednesday,153,2727,2489,2574,14662,17256
2025-10-08,12,10,Oct,41,Wednesday,527,2904,2559,2377,14888,17648
2025-10-08,13,10,Oct,41,Wednesday,460,2868,2478,2408,14834,17565
2025-10-08,14,10,Oct,41,Wednesday,278,4124,2637,3846,14787,17349
2025-10-08,15,10,Oct,41,Wednesday,325,2591,2356,2266,14726,17140
2025-10-08,16,10,Oct,41,Wednesday,9,1541,1752,1532,15286,16692
2025-10-08,17,10,Oct,41,Wednesday,734,1456,901,722,15950,17313
2025-10-08,18,10,Oct,41,Wednesday,1084,2481,1467,1397,16228,18586
2025-10-08,19,10,Oct,41,Wednesday,703,2799,2070,2096,16633,19268
2025-10-08,20,10,Oct,41,Wednesday,69,2452,2408,2383,16487,18768
2025-10-08,21,10,Oct,41,Wednesday,9,2272,2387,2263,15881,17993
2025-10-08,22,10,Oct,41,Wednesday,63,2388,2368,2325,14987,17211
2025-10-08,23,10,Oct,41,Wednesday,88,2556,2529,2468,14100,16483
2025-10-08,24,10,Oct,41,Wednesday,85,2354,2389,2269,13410,15602
2025-10-09,1,10,Oct,41,Thursday,85,2451,2407,2366,12908,15197
2025-10-09,2,10,Oct,41,Thursday,85,2506,2443,2421,12771,15112
2025-10-09,3,10,Oct,41,Thursday,114,2682,2549,2568,12658,15168
2025-10-09,4,10,Oct,41,Thursday,111,2684,2564,2573,12828,15326
2025-10-09,5,10,Oct,41,Thursday,435,2353,1913,1918,13319,15510
2025-10-09,6,10,Oct,41,Thursday,740,2471,1716,1731,14551,16855
2025-10-09,7,10,Oct,41,Thursday,362,2447,2159,2085,16069,18340
2025-10-09,8,10,Oct,41,Thursday,169,1926,1830,1757,15844,17619
2025-10-09,9,10,Oct,41,Thursday,441,1940,1403,1499,15454,17233
2025-10-09,10,10,Oct,41,Thursday,339,1446,1323,1107,14942,16251
2025-10-09,11,10,Oct,41,Thursday,200,1663,1277,1463,14544,15921
2025-10-09,12,10,Oct,41,Thursday,9,1407,1415,1398,14769,16029
2025-10-09,13,10,Oct,41,Thursday,10,1402,1263,1392,14265,15526
2025-10-09,14,10,Oct,41,Thursday,9,1421,1451,1412,14663,15934
2025-10-09,15,10,Oct,41,Thursday,270,1470,1255,1200,14820,16141
2025-10-09,16,10,Oct,41,Thursday,142,1493,1318,1351,15445,16784
2025-10-09,17,10,Oct,41,Thursday,208,1441,1265,1233,16120,17426
2025-10-09,18,10,Oct,41,Thursday,715,1779,1136,1064,16480,18110
2025-10-09,19,10,Oct,41,Thursday,575,1802,1215,1227,16906,18534
2025-10-09,20,10,Oct,41,Thursday,324,1682,1361,1358,16822,18334
2025-10-09,21,10,Oct,41,Thursday,368,1738,1523,1370,16293,17878
2025-10-09,22,10,Oct,41,Thursday,169,1975,1889,1806,15317,17145
2025-10-09,23,10,Oct,41,Thursday,15,2306,2237,2291,14446,16582
2025-10-09,24,10,Oct,41,Thursday,85,2238,2235,2153,13784,15862
2025-10-10,1,10,Oct,41,Friday,85,2427,2411,2342,13370,15515
2025-10-10,2,10,Oct,41,Friday,85,2324,2337,2239,13192,15351
2025-10-10,3,10,Oct,41,Friday,85,2441,2471,2356,13144,15413
2025-10-10,4,10,Oct,41,Friday,85,2478,2411,2393,13141,15453
2025-10-10,5,10,Oct,41,Friday,250,2655,2385,2405,13539,16023
2025-10-10,6,10,Oct,41,Friday,383,2632,2239,2249,14737,17176
2025-10-10,7,10,Oct,41,Friday,235,2075,2076,1840,15832,17721
2025-10-10,8,10,Oct,41,Friday,59,1365,1300,1306,15823,17037
2025-10-10,9,10,Oct,41,Friday,79,1433,1366,1354,15546,16835
2025-10-10,10,10,Oct,41,Friday,9,1559,1614,1550,15155,16571
2025-10-10,11,10,Oct,41,Friday,9,1687,1884,1678,14836,16366
2025-10-10,12,10,Oct,41,Friday,9,1514,1533,1505,14512,15875
2025-10-10,13,10,Oct,41,Friday,9,1592,1592,1583,14534,15985
2025-10-10,14,10,Oct,41,Friday,9,1880,1872,1871,14552,16286
2025-10-10,15,10,Oct,41,Friday,9,1967,1898,1958,14646,16454
2025-10-10,16,10,Oct,41,Friday,9,1630,1586,1621,15414,16914
2025-10-10,17,10,Oct,41,Friday,173,1984,1821,1811,16212,18060
2025-10-10,18,10,Oct,41,Friday,194,2326,2139,2132,16450,18618
2025-10-10,19,10,Oct,41,Friday,338,2132,1909,1794,16696,18649
2025-10-10,20,10,Oct,41,Friday,273,1892,1814,1619,16175,17905
2025-10-10,21,10,Oct,41,Friday,275,1742,1585,1467,15676,17279
2025-10-10,22,10,Oct,41,Friday,291,1842,1502,1551,14792,16497
2025-10-10,23,10,Oct,41,Friday,273,2076,1651,1803,14235,16164
2025-10-10,24,10,Oct,41,Friday,357,2356,2051,1999,13707,15909
2025-10-11,1,10,Oct,41,Saturday,460,2342,2043,1882,13297,15472
2025-10-11,2,10,Oct,41,Saturday,133,1842,1832,1709,12782,14473
2025-10-11,3,10,Oct,41,Saturday,414,2047,1709,1633,12533,14416
2025-10-11,4,10,Oct,41,Saturday,163,1819,1706,1656,12496,14160
2025-10-11,5,10,Oct,41,Saturday,414,1956,1691,1542,12664,14469
2025-10-11,6,10,Oct,41,Saturday,358,2224,1844,1866,13084,15148
2025-10-11,7,10,Oct,41,Saturday,332,2263,1897,1931,13881,15973
2025-10-11,8,10,Oct,41,Saturday,328,2054,1718,1726,14583,16456
2025-10-11,9,10,Oct,41,Saturday,335,1636,1344,1301,15104,16575
2025-10-11,10,10,Oct,41,Saturday,338,1498,1202,1160,14972,16294
2025-10-11,11,10,Oct,41,Saturday,576,1370,868,794,15005,16202
2025-10-11,12,10,Oct,41,Saturday,688,1248,698,560,14833,15907
2025-10-11,13,10,Oct,41,Saturday,475,1194,641,719,14713,15735
2025-10-11,14,10,Oct,41,Saturday,519,1198,677,679,14684,15727
2025-10-11,15,10,Oct,41,Saturday,491,1511,981,1020,15034,16370
2025-10-11,16,10,Oct,41,Saturday,413,1392,1102,979,15273,16483
2025-10-11,17,10,Oct,41,Saturday,260,1207,977,947,15536,16587
2025-10-11,18,10,Oct,41,Saturday,576,1633,1175,1057,15623,17084
2025-10-11,19,10,Oct,41,Saturday,481,1669,1219,1188,15603,17092
2025-10-11,20,10,Oct,41,Saturday,491,1628,1250,1137,15232,16704
2025-10-11,21,10,Oct,41,Saturday,417,2026,1589,1609,14699,16566
2025-10-11,22,10,Oct,41,Saturday,322,2340,2028,2018,14169,16343
2025-10-11,23,10,Oct,41,Saturday,389,2462,2075,2073,13532,15822
2025-10-11,24,10,Oct,41,Saturday,327,2462,2198,2135,12979,15259
2025-10-12,1,10,Oct,41,Sunday,85,2225,2210,2140,12574,14630
2025-10-12,2,10,Oct,41,Sunday,85,2225,2231,2140,12281,14343
2025-10-12,3,10,Oct,41,Sunday,85,2455,2391,2370,12219,14512
2025-10-12,4,10,Oct,41,Sunday,89,2692,2670,2603,12308,14821
2025-10-12,5,10,Oct,41,Sunday,85,2532,2532,2447,12370,14733
2025-10-12,6,10,Oct,41,Sunday,108,2546,2520,2438,12732,15108
2025-10-12,7,10,Oct,41,Sunday,38,2491,2516,2453,13281,15587
2025-10-12,8,10,Oct,41,Sunday,36,2165,2182,2129,13794,15772
2025-10-12,9,10,Oct,41,Sunday,33,1877,1853,1844,14194,15905
2025-10-12,10,10,Oct,41,Sunday,26,1824,1935,1798,14015,15672
2025-10-12,11,10,Oct,41,Sunday,43,1831,1851,1788,14073,15730
2025-10-12,12,10,Oct,41,Sunday,9,1417,1614,1408,14347,15603
2025-10-12,13,10,Oct,41,Sunday,60,1586,1598,1526,14107,15529
2025-10-12,14,10,Oct,41,Sunday,9,1494,1567,1485,14036,15364
2025-10-12,15,10,Oct,41,Sunday,10,1551,1551,1541,14091,15476
2025-10-12,16,10,Oct,41,Sunday,10,1679,1831,1669,14693,16206
2025-10-12,17,10,Oct,41,Sunday,9,1860,1942,1851,14864,16547
2025-10-12,18,10,Oct,41,Sunday,9,1798,1870,1789,14905,16545
2025-10-12,19,10,Oct,41,Sunday,9,2143,2166,2134,15047,17035
2025-10-12,20,10,Oct,41,Sunday,9,2667,2731,2658,14778,17268
2025-10-12,21,10,Oct,41,Sunday,9,2670,2810,2661,14157,16647
2025-10-12,22,10,Oct,41,Sunday,9,2653,2675,2644,13434,15911
2025-10-12,23,10,Oct,41,Sunday,59,2587,2513,2528,12849,15286
2025-10-12,24,10,Oct,41,Sunday,142,2872,2765,2730,12510,15218
2025-10-13,1,10,Oct,42,Monday,73,2831,2823,2758,12087,14761
2025-10-13,2,10,Oct,42,Monday,73,2899,2869,2826,11935,14669
2025-10-13,3,10,Oct,42,Monday,73,2899,2845,2826,11809,14552
2025-10-13,4,10,Oct,42,Monday,73,2921,2871,2848,11810,14567
2025-10-13,5,10,Oct,42,Monday,73,2839,2798,2766,11986,14661
2025-10-13,6,10,Oct,42,Monday,98,2985,2973,2887,12386,15200
2025-10-13,7,10,Oct,42,Monday,41,2946,3052,2905,12883,15646
2025-10-13,8,10,Oct,42,Monday,9,2684,2625,2675,13247,15765
2025-10-13,9,10,Oct,42,Monday,9,2350,2338,2341,13679,15881
2025-10-13,10,10,Oct,42,Monday,9,2114,2097,2105,13657,15620
2025-10-13,11,10,Oct,42,Monday,112,1840,1785,1728,13917,15580
2025-10-13,12,10,Oct,42,Monday,14,1479,1429,1465,14049,15357
2025-10-13,13,10,Oct,42,Monday,9,1500,1459,1491,14074,15407
2025-10-13,14,10,Oct,42,Monday,59,1470,1387,1411,14323,15642
2025-10-13,15,10,Oct,42,Monday,254,1836,1695,1582,14630,16287
2025-10-13,16,10,Oct,42,Monday,431,1734,1368,1303,14826,16387
2025-10-13,17,10,Oct,42,Monday,320,1801,1504,1481,15297,16925
2025-10-13,18,10,Oct,42,Monday,335,1907,1625,1572,15562,17292
2025-10-13,19,10,Oct,42,Monday,412,1669,1302,1257,15734,17242
2025-10-13,20,10,Oct,42,Monday,371,1836,1546,1465,15512,17193
2025-10-13,21,10,Oct,42,Monday,274,2147,1975,1873,14981,16970
2025-10-13,22,10,Oct,42,Monday,104,2345,2296,2241,14262,16436
2025-10-13,23,10,Oct,42,Monday,11,2241,2262,2230,13397,15477
2025-10-13,24,10,Oct,42,Monday,132,2370,2297,2238,12989,15178
2025-10-14,1,10,Oct,42,Tuesday,82,2018,1984,1936,12593,14445
2025-10-14,2,10,Oct,42,Tuesday,82,2052,2026,1970,12560,14446
2025-10-14,3,10,Oct,42,Tuesday,82,2041,2073,1959,12535,14411
2025-10-14,4,10,Oct,42,Tuesday,82,2028,2041,1946,12652,14521
2025-10-14,5,10,Oct,42,Tuesday,247,2186,1963,1939,13093,15113
2025-10-14,6,10,Oct,42,Tuesday,873,2156,1450,1283,14435,16415
2025-10-14,7,10,Oct,42,Tuesday,761,1835,1155,1074,15618,17286
2025-10-14,8,10,Oct,42,Tuesday,562,1406,876,844,15908,17174
2025-10-14,9,10,Oct,42,Tuesday,238,1117,867,879,15707,16718
2025-10-14,10,10,Oct,42,Tuesday,59,1084,1130,1025,15427,16420
2025-10-14,11,10,Oct,42,Tuesday,314,1372,1103,1058,14996,16253
2025-10-14,12,10,Oct,42,Tuesday,225,1127,963,902,14963,15993
2025-10-14,13,10,Oct,42,Tuesday,147,1272,1131,1125,15165,16329
2025-10-14,14,10,Oct,42,Tuesday,70,1226,1224,1156,15236,16354
2025-10-14,15,10,Oct,42,Tuesday,115,1370,1133,1255,15532,16583
2025-10-14,16,10,Oct,42,Tuesday,213,1111,910,898,15835,16856
2025-10-14,17,10,Oct,42,Tuesday,298,1276,974,978,16403,17600
2025-10-14,18,10,Oct,42,Tuesday,434,1672,1324,1238,16955,18528
2025-10-14,19,10,Oct,42,Tuesday,526,1749,1305,1223,17024,18650
2025-10-14,20,10,Oct,42,Tuesday,389,1744,1453,1355,16539,18163
2025-10-14,21,10,Oct,42,Tuesday,385,1954,1654,1569,15885,17739
2025-10-14,22,10,Oct,42,Tuesday,556,2676,2160,2120,15063,17602
2025-10-14,23,10,Oct,42,Tuesday,474,2511,2154,2037,13987,16361
2025-10-14,24,10,Oct,42,Tuesday,407,2468,2088,2061,13329,15652
2025-10-15,1,10,Oct,42,Wednesday,405,2415,2062,2010,12961,15236
2025-10-15,2,10,Oct,42,Wednesday,405,2432,2092,2027,12875,15171
2025-10-15,3,10,Oct,42,Wednesday,455,2503,2198,2048,12851,15205
2025-10-15,4,10,Oct,42,Wednesday,471,2491,2076,2020,12807,15147
2025-10-15,5,10,Oct,42,Wednesday,357,2290,2009,1933,13345,15498
2025-10-15,6,10,Oct,42,Wednesday,718,2360,1683,1642,14579,16782
2025-10-15,7,10,Oct,42,Wednesday,740,1970,1350,1230,15880,17702
2025-10-15,8,10,Oct,42,Wednesday,739,1619,907,880,16063,17529
2025-10-15,9,10,Oct,42,Wednesday,544,1216,729,672,16001,17084
2025-10-15,10,10,Oct,42,Wednesday,209,1129,972,920,15719,16707
2025-10-15,11,10,Oct,42,Wednesday,213,1056,930,843,15498,16420
2025-10-15,12,10,Oct,42,Wednesday,377,1107,874,730,15205,16178
2025-10-15,13,10,Oct,42,Wednesday,195,1115,888,920,14920,15904
2025-10-15,14,10,Oct,42,Wednesday,236,1180,924,944,14703,15751
2025-10-15,15,10,Oct,42,Wednesday,136,1303,1210,1167,14689,15857
2025-10-15,16,10,Oct,42,Wednesday,222,1296,844,1074,15028,16194
2025-10-15,17,10,Oct,42,Wednesday,385,1373,1082,988,16090,17355
2025-10-15,18,10,Oct,42,Wednesday,615,2037,1467,1422,16464,18368
2025-10-15,19,10,Oct,42,Wednesday,678,2082,1484,1404,16660,18581
2025-10-15,20,10,Oct,42,Wednesday,540,1669,1224,1129,16345,17875
2025-10-15,21,10,Oct,42,Wednesday,387,1913,1579,1526,15757,17521
